"orijinal
sıra","rassal
sıra",Model-1,Model-2,Model-3,Model-4,Model-5,Model-6,Model-7,Model-8,Model-9,Model-10,Label
2615,55,0.99865567684173500000,1.00000000000000000000,0.99994981288909900000,1.00000000000000000000,0.99999940395355200000,0.99999970197677600000,0.99999970197677600000,0.99998795986175500000,0.99980449676513600000,0.99998795986175500000,1
779,56,0.99988734722137400000,0.99999880790710400000,0.99970734119415200000,1.00000000000000000000,0.99999731779098500000,1.00000000000000000000,0.99999976158142000000,0.99999427795410100000,0.99920666217803900000,0.99999427795410100000,1
31,57,0.00222831964492797000,0.00000004840000000000,0.00015267729759216300,0.00000000348000000000,0.09579879045486450000,0.00000007660000000000,0.00000001770000000000,0.00000186000000000000,0.00000231000000000000,0.00000186000000000000,0
3051,58,0.98868656158447200000,0.99998009204864500000,0.99957054853439300000,1.00000000000000000000,0.99979138374328600000,1.00000000000000000000,0.99997019767761200000,0.99992537498474100000,0.99314844608306800000,0.99992537498474100000,1
1481,59,0.99997043609619100000,0.99998193979263300000,0.99998724460601800000,1.00000000000000000000,0.99999928474426200000,1.00000000000000000000,1.00000000000000000000,0.99999690055847100000,0.99998724460601800000,0.99999690055847100000,1
1060,60,0.99990302324295000000,1.00000000000000000000,0.99999141693115200000,1.00000000000000000000,0.99999982118606500000,1.00000000000000000000,1.00000000000000000000,0.99999403953552200000,0.99990749359130800000,0.99999403953552200000,1
1904,61,0.99986565113067600000,0.99259221553802400000,0.99999558925628600000,1.00000000000000000000,0.99999701976776100000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.99994671344757000000,1.00000000000000000000,1
2981,62,0.90488386154174800000,0.99992710351943900000,0.99987125396728500000,1.00000000000000000000,0.99975132942199700000,0.99983865022659300000,0.99998110532760600000,0.99997657537460300000,0.96583926677703800000,0.99997657537460300000,1
1386,63,0.99730277061462400000,0.99999833106994600000,0.99995827674865700000,1.00000000000000000000,0.99999928474426200000,0.99999976158142000000,1.00000000000000000000,0.99944508075714100000,0.99979466199874800000,0.99944508075714100000,1
317,64,0.33643507957458400000,0.00763720273971557000,0.70685738325119000000,0.00230702757835388000,0.94848728179931600000,0.00000000002610000000,0.00000003370000000000,0.00054404139518737700,0.00000000055800000000,0.00054404139518737700,0
854,65,0.99988836050033500000,0.99999976158142000000,0.99999880790710400000,1.00000000000000000000,0.99990540742874100000,0.99998080730438200000,0.99982798099517800000,0.99999964237213100000,0.99992966651916500000,0.99999964237213100000,1
485,66,0.53775638341903600000,0.04082202911376950000,0.93132239580154400000,0.00000000018600000000,0.48723593354225100000,0.00677815079689025000,0.00000000112000000000,0.00125741958618164000,0.05773231387138360000,0.00125741958618164000,0
1707,67,0.99999970197677600000,0.99999845027923500000,0.99999606609344400000,1.00000000000000000000,1.00000000000000000000,0.99999934434890700000,1.00000000000000000000,0.99979430437088000000,0.99999028444290100000,0.99979430437088000000,1
1116,68,0.99999058246612500000,0.99990546703338600000,0.99959272146224900000,1.00000000000000000000,0.99999964237213100000,0.99999910593032800000,0.99999099969863800000,0.96265017986297600000,0.99997532367706300000,0.96265017986297600000,1
1995,69,0.99986183643341000000,1.00000000000000000000,0.99988061189651400000,1.00000000000000000000,0.99997317790985100000,1.00000000000000000000,0.99998688697814900000,0.99999701976776100000,0.99803841114044100000,0.99999701976776100000,1
72,70,0.01052296161651610000,0.02076342701911920000,0.00355699658393859000,0.00106361508369445000,0.36690980195999100000,0.56674706935882500000,0.00020459294319152800,0.00000000017100000000,0.00000000001070000000,0.00000000017100000000,0
1593,71,0.99985766410827600000,0.99996435642242400000,0.99998736381530700000,1.00000000000000000000,0.99999952316284100000,1.00000000000000000000,1.00000000000000000000,0.99999970197677600000,0.99987590312957700000,0.99999970197677600000,1
1374,72,0.99192512035369800000,0.99999958276748600000,0.99996590614318800000,1.00000000000000000000,0.99998998641967700000,1.00000000000000000000,1.00000000000000000000,0.99999976158142000000,0.99962961673736500000,0.99999976158142000000,1
1931,73,0.99999374151229800000,0.99992543458938600000,0.99999880790710400000,1.00000000000000000000,0.99998879432678200000,0.99999976158142000000,0.99999970197677600000,1.00000000000000000000,0.99997657537460300000,1.00000000000000000000,1
270,74,0.00000000085500000000,0.00000394000000000000,0.00000413000000000000,0.00000052300000000000,0.00000743000000000000,0.00076000000000000000,0.00000001050000000000,0.00000000000000033800,0.00000000140000000000,0.00000000000000033800,0
35,75,0.29203522205352700000,0.00078827142715454100,0.05454617738723750000,0.00000000036500000000,0.96068769693374600000,0.00215402245521545000,0.00043222308158874500,0.00439852476119995000,0.00000000010400000000,0.00439852476119995000,0
92,76,0.79145401716232300000,0.02713978290557860000,0.22359487414360000000,0.00000003870000000000,0.99175155162811200000,0.04656550288200370000,0.00000000038700000000,0.00000000002150000000,0.00421401858329772000,0.00000000002150000000,0
755,77,0.77037560939788800000,0.99622064828872600000,0.02129498124122610000,0.96472054719924900000,0.99710595607757500000,0.97859549522399900000,0.99992710351943900000,0.96591538190841600000,0.71267956495285000000,0.96591538190841600000,1
1345,78,0.99999976158142000000,0.99971783161163300000,0.99999946355819700000,1.00000000000000000000,0.99999898672103800000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.99995350837707500000,1.00000000000000000000,1
188,79,0.05775952339172360000,0.01630416512489310000,0.01750925183296200000,0.00244653224945068000,0.41822534799575800000,0.00000000002950000000,0.00040075182914733800,0.00032496452331542900,0.00177079439163208000,0.00032496452331542900,0
2310,80,0.99995684623718200000,1.00000000000000000000,0.99995887279510500000,0.99999296665191600000,0.99998903274536100000,0.99999558925628600000,0.99999988079071000000,0.99996364116668700000,0.99982988834381100000,0.99996364116668700000,1
730,81,0.23134800791740400000,0.00000000151000000000,0.00168639421463012000,0.00000000129000000000,0.02283439040184020000,0.00000007450000000000,0.00000000053700000000,0.00020900000000000000,0.00000069700000000000,0.00020900000000000000,0
2894,82,0.98316442966461100000,0.99967896938323900000,0.99937915802001900000,1.00000000000000000000,0.99956268072128300000,1.00000000000000000000,0.99999976158142000000,0.99999088048934900000,0.99583005905151300000,0.99999088048934900000,1
2954,83,1.00000000000000000000,0.99999916553497300000,0.99999159574508600000,1.00000000000000000000,0.99997937679290700000,1.00000000000000000000,1.00000000000000000000,0.99996852874755800000,0.99995708465576100000,0.99996852874755800000,1
1505,84,0.99989926815032900000,0.99987053871154700000,0.99743628501892000000,1.00000000000000000000,0.99994957447052000000,0.99999833106994600000,1.00000000000000000000,0.99978435039520200000,0.81285780668258600000,0.99978435039520200000,1
778,85,0.99971836805343600000,0.99997228384017900000,0.99902141094207700000,0.99999785423278800000,0.99994802474975500000,0.99984073638916000000,0.99999052286148000000,0.99924933910369800000,0.99905759096145600000,0.99924933910369800000,1
2318,86,0.99228811264038000000,0.99999958276748600000,0.99946922063827500000,1.00000000000000000000,0.89442825317382800000,0.99999898672103800000,1.00000000000000000000,0.99976933002471900000,0.97967565059661800000,0.99976933002471900000,1
1896,87,0.99844801425933800000,0.99999862909317000000,0.99936306476593000000,1.00000000000000000000,0.99999874830245900000,0.99999964237213100000,1.00000000000000000000,0.99999660253524700000,0.99551761150360100000,0.99999660253524700000,1
829,88,0.66847330331802300000,0.99984502792358400000,0.99998748302459700000,1.00000000000000000000,0.99943763017654400000,0.99999970197677600000,0.99894833564758300000,0.99987053871154700000,0.99993586540222100000,0.99987053871154700000,1
2672,89,0.99999439716339100000,0.99998724460601800000,0.99977219104766800000,0.99960315227508500000,1.00000000000000000000,0.99999433755874600000,0.99999916553497300000,0.99983227252960200000,0.98795592784881500000,0.99983227252960200000,1
2049,90,0.99994057416915800000,0.99991697072982700000,0.99997186660766600000,1.00000000000000000000,0.99998712539672800000,0.99999952316284100000,1.00000000000000000000,0.99989604949951100000,0.99993383884429900000,0.99989604949951100000,1
2561,91,0.99998968839645300000,0.99999952316284100000,0.99999558925628600000,1.00000000000000000000,0.99999898672103800000,0.99999880790710400000,1.00000000000000000000,0.95875722169876100000,0.99982422590255700000,0.95875722169876100000,1
142,92,0.06368452310562130000,0.00015011429786682100,0.00194790959358215000,0.00011808807903435000,0.33634537458419800000,0.00000008640000000000,0.01932737231254570000,0.00360065698623657000,0.00000005940000000000,0.00360065698623657000,0
549,93,0.00017169117927551200,0.00000620000000000000,0.00302648544311523000,0.20400000000000000000,0.16803571581840500000,0.00541475415229797000,0.00000077100000000000,0.00000000446000000000,0.00000584000000000000,0.00000000446000000000,0
2748,94,0.99853146076202300000,0.99991583824157700000,0.99819260835647500000,0.99997711181640600000,0.99999850988388000000,0.99990350008010800000,0.99999415874481200000,0.96496891975402800000,0.82348847389221100000,0.96496891975402800000,1
742,95,0.14024874567985500000,0.89873141050338700000,0.59182232618331900000,0.00011706881196005200,0.98851758241653400000,0.00101006031036376000,0.33332419395446700000,0.03395491838455200000,0.00039458274841308500,0.03395491838455200000,0
1222,96,0.98860973119735700000,0.99999141693115200000,0.99994534254074100000,1.00000000000000000000,0.99998748302459700000,1.00000000000000000000,1.00000000000000000000,0.99995326995849600000,0.99968111515045100000,0.99995326995849600000,1
272,97,0.20032638311386100000,0.00038763880729675200,0.40426909923553400000,0.00000000001940000000,0.39377763867378200000,0.00000000022600000000,0.00268322229385375000,0.00000001550000000000,0.00000000003890000000,0.00000001550000000000,0
2586,98,1.00000000000000000000,1.00000000000000000000,0.99999910593032800000,1.00000000000000000000,1.00000000000000000000,0.99999928474426200000,1.00000000000000000000,0.99999988079071000000,0.99998664855957000000,0.99999988079071000000,1
3099,99,0.99994415044784500000,0.99999696016311600000,0.99948060512542700000,1.00000000000000000000,0.99999678134918200000,0.99996393918991000000,1.00000000000000000000,0.97320485115051200000,0.79190814495086600000,0.97320485115051200000,1
1095,100,0.99998533725738500000,1.00000000000000000000,0.99994444847106900000,1.00000000000000000000,0.99999928474426200000,1.00000000000000000000,1.00000000000000000000,0.99998033046722400000,0.99776744842529300000,0.99998033046722400000,1
2708,101,0.85340523719787600000,0.99182355403900100000,0.98433601856231600000,0.99999952316284100000,0.99973452091217000000,0.99692547321319500000,0.94123363494873000000,0.76872020959854100000,0.62450122833251900000,0.76872020959854100000,1
1594,102,0.99997568130493100000,0.99999523162841800000,0.99983680248260500000,1.00000000000000000000,0.99998080730438200000,1.00000000000000000000,1.00000000000000000000,0.99999916553497300000,0.99612486362457200000,0.99999916553497300000,1
1415,103,0.99999785423278800000,0.99999868869781400000,0.99998861551284700000,1.00000000000000000000,0.99999213218688900000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.99944132566452000000,1.00000000000000000000,1
1465,104,1.00000000000000000000,0.99998915195465000000,0.99995291233062700000,0.99999737739562900000,0.99999541044235200000,0.99999690055847100000,1.00000000000000000000,0.99979984760284400000,0.99976754188537600000,0.99979984760284400000,1
3023,105,0.99996650218963600000,1.00000000000000000000,0.99995279312133700000,1.00000000000000000000,1.00000000000000000000,0.99999958276748600000,1.00000000000000000000,0.99997711181640600000,0.99991488456726000000,0.99997711181640600000,1
1764,106,0.99222648143768300000,0.99795770645141600000,0.99497395753860400000,1.00000000000000000000,0.99995005130767800000,0.99906170368194500000,0.99903637170791600000,0.93106913566589300000,0.55734348297119100000,0.93106913566589300000,1
3022,107,0.99698656797409000000,0.99985545873641900000,0.99959564208984300000,1.00000000000000000000,0.99985730648040700000,0.99998581409454300000,0.99999856948852500000,0.98108744621276800000,0.99217534065246500000,0.98108744621276800000,1
1687,108,0.99999040365219100000,0.99953889846801700000,0.99994719028472900000,1.00000000000000000000,0.99982869625091500000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.99972254037857000000,1.00000000000000000000,1
575,109,0.00835889577865600000,0.00000000712000000000,0.00136816501617431000,0.00000028700000000000,0.54638874530792200000,0.00000000024400000000,0.00000000012200000000,0.00000075300000000000,0.00000066600000000000,0.00000075300000000000,0
423,110,0.01013004779815670000,0.00000070200000000000,0.00000000006090000000,0.00000013600000000000,0.04786902666091910000,0.00000001420000000000,0.00000002480000000000,0.00227000000000000000,0.00003160000000000000,0.00227000000000000000,0
522,111,0.91772240400314300000,0.03542387485504150000,0.96967244148254400000,0.00000000010600000000,0.91204720735549900000,0.00000000105000000000,0.00748717784881591000,0.00000000203000000000,0.00333148241043090000,0.00000000203000000000,0
2139,112,0.99989807605743400000,0.99997884035110400000,0.99998700618743900000,1.00000000000000000000,0.99998497962951600000,0.99995189905166600000,0.99961686134338300000,0.99999415874481200000,0.99998533725738500000,0.99999415874481200000,1
2492,113,0.99968367815017700000,0.99968528747558500000,0.99992543458938600000,1.00000000000000000000,0.99994492530822700000,0.99999094009399400000,0.99999785423278800000,0.99996674060821500000,0.96510511636734000000,0.99996674060821500000,1
569,114,0.93666511774063100000,0.02676820755004880000,0.25783106684684700000,0.00000000580000000000,0.98602890968322700000,0.97921466827392500000,0.09208032488822930000,0.00121024250984191000,0.00302281975746154000,0.00121024250984191000,0
2494,115,0.99985569715499800000,0.99999868869781400000,0.99983650445938100000,1.00000000000000000000,0.99999970197677600000,1.00000000000000000000,1.00000000000000000000,0.99996590614318800000,0.99984371662139800000,0.99996590614318800000,1
2351,116,0.99999880790710400000,1.00000000000000000000,0.99999731779098500000,1.00000000000000000000,1.00000000000000000000,0.99999946355819700000,1.00000000000000000000,0.99999892711639400000,0.99999845027923500000,0.99999892711639400000,1
257,117,0.24831837415695100000,0.77146136760711600000,0.99298471212387000000,0.00000000012200000000,0.29408451914787200000,0.00054022669792175200,0.01940336823463440000,0.00000005550000000000,0.05812981724739070000,0.00000005550000000000,0
3180,118,0.99982714653015100000,1.00000000000000000000,0.99994432926177900000,1.00000000000000000000,0.99983406066894500000,1.00000000000000000000,1.00000000000000000000,0.99999368190765300000,0.99989980459213200000,0.99999368190765300000,1
1906,119,0.99976104497909500000,0.99999976158142000000,0.99975490570068300000,1.00000000000000000000,0.99999696016311600000,1.00000000000000000000,1.00000000000000000000,0.99660277366638100000,0.99975073337554900000,0.99660277366638100000,1
1476,120,0.99642735719680700000,0.99959158897399900000,0.99999648332595800000,1.00000000000000000000,0.99999785423278800000,1.00000000000000000000,1.00000000000000000000,0.99948596954345700000,0.99979114532470700000,0.99948596954345700000,1
1835,121,0.99998503923416100000,0.99999856948852500000,0.99992567300796500000,1.00000000000000000000,0.99996364116668700000,0.99999880790710400000,0.99999791383743200000,0.99998182058334300000,0.99747413396835300000,0.99998182058334300000,1
2062,122,0.99982661008834800000,0.99998134374618500000,0.99602323770523000000,0.99999701976776100000,0.99999868869781400000,0.99993562698364200000,0.99999332427978500000,0.63463324308395300000,0.98433738946914600000,0.63463324308395300000,1
1130,123,0.99997627735137900000,0.99999803304672200000,0.99999213218688900000,1.00000000000000000000,0.99993729591369600000,1.00000000000000000000,1.00000000000000000000,0.99999499320983800000,0.99929058551788300000,0.99999499320983800000,1
2342,124,0.99998289346694900000,0.99997919797897300000,0.99997496604919400000,1.00000000000000000000,0.99999970197677600000,0.99999833106994600000,1.00000000000000000000,0.99994695186614900000,0.99997591972351000000,0.99994695186614900000,1
2522,125,0.99997484683990400000,0.99999988079071000000,0.99961280822753900000,1.00000000000000000000,0.99999701976776100000,1.00000000000000000000,0.99999845027923500000,0.99984407424926700000,0.99506455659866300000,0.99984407424926700000,1
252,126,0.00796985626220703000,0.00000000037600000000,0.00705677270889282000,0.00000001470000000000,0.92494785785675000000,0.01711809635162350000,0.00000000833000000000,0.00000000083300000000,0.00000006360000000000,0.00000000083300000000,0
2305,127,0.99997186660766600000,0.99999976158142000000,0.99986851215362500000,1.00000000000000000000,0.99999511241912800000,1.00000000000000000000,1.00000000000000000000,0.99992603063583300000,0.99929767847061100000,0.99992603063583300000,1
1848,128,0.98271822929382300000,0.92980968952178900000,0.99696063995361300000,1.00000000000000000000,0.99998170137405400000,1.00000000000000000000,0.99999976158142000000,0.99996668100357000000,0.99889373779296800000,0.99996668100357000000,1
2199,129,0.99974089860916100000,0.99350297451019200000,0.99983775615692100000,1.00000000000000000000,0.99998414516448900000,0.99999880790710400000,0.99379622936248700000,0.99999165534973100000,0.93718492984771700000,0.99999165534973100000,1
